Date,Open,High,Low,Close,Volume
2025-05-21 00:00:00,94018.28125,95100.609375,92685.546875,94601.421875,32347638564
2025-05-22 00:00:00,94601.6171875,97772.25,93678.71875,96784.8671875,68906921525
2025-05-23 00:00:00,96780.828125,99444.625,96441.453125,98980.609375,62183535752
2025-05-24 00:00:00,98985.9921875,99055.0625,93969.3828125,94362.0859375,59410136932
2025-05-25 00:00:00,94353.9140625,96267.765625,94016.8671875,94804.8046875,40373295873
2025-05-26 00:00:00,94814.578125,96102.3515625,93830.4765625,95857.3671875,41775011304
2025-05-27 00:00:00,95847.1640625,96997.328125,95441.1875,96092.8046875,40346251376
2025-05-28 00:00:00,96092.8359375,97430.6484375,94350.125,96136.0,50672491726
2025-05-29 00:00:00,96133.8203125,96429.2890625,94590.859375,95999.046875,43773355211
2025-05-30 00:00:00,95993.03125,96515.9765625,92609.1328125,92856.46875,49242598476
2025-05-31 00:00:00,92860.375,93668.390625,91372.0625,91647.703125,50808145278
2025-06-01 00:00:00,91644.3046875,92467.4765625,90887.671875,92211.2734375,34366459922
2025-06-02 00:00:00,92210.5703125,93240.4453125,91496.46875,93059.53125,32939739061
2025-06-03 00:00:00,93057.515625,92536.46875,90814.5078125,92445.1640625,40005185562
2025-06-04 00:00:00,92451.2265625,93876.3203125,91950.2109375,92613.1484375,40579567308
2025-06-05 00:00:00,92614.8125,93123.0,91290.2265625,91701.4375,39002675074
2025-06-06 00:00:00,91717.8984375,92570.4453125,87762.0546875,88688.3984375,50186554936
2025-06-07 00:00:00,88687.015625,92553.6875,88330.140625,91566.515625,42854858074
2025-06-08 00:00:00,91566.7734375,92954.53125,91233.1953125,92641.2734375,33652081202
2025-06-09 00:00:00,92642.9296875,93464.375,92167.3515625,92747.28125,32109521983
2025-06-10 00:00:00,92746.734375,96808.6875,92341.3515625,96526.1953125,48924853962
2025-06-11 00:00:00,96527.5859375,96576.8671875,94918.5234375,96398.671875,47824681650
2025-06-12 00:00:00,96402.6640625,96211.0,94032.296875,94425.53125,44171443836
2025-06-13 00:00:00,94424.90625,94530.859375,91280.140625,91251.8359375,47244866154
2025-06-14 00:00:00,91248.0,91936.8828125,89014.46875,91857.59375,60219414601
2025-06-15 00:00:00,91872.4140625,91955.25,90375.6171875,91322.015625,32908658537
2025-06-16 00:00:00,91315.46875,91914.8515625,90497.28125,91390.953125,31814617927
2025-06-17 00:00:00,91394.046875,94151.6796875,90978.546875,92432.2734375,43592164521
2025-06-18 00:00:00,92429.9921875,93214.6953125,89889.8359375,91100.875,48741142583
2025-06-19 00:00:00,91101.7109375,91780.296875,90283.7734375,91393.3359375,41232083827
2025-06-20 00:00:00,91396.34375,91791.828125,90706.203125,90937.1484375,32431131395
2025-06-21 00:00:00,90934.3203125,92499.625,88729.8828125,89639.2421875,44209697526
2025-06-22 00:00:00,89643.9921875,90256.2578125,87603.40625,88730.4921875,33286105805
2025-06-23 00:00:00,88691.1171875,89671.0546875,85715.796875,87815.1875,56988875582
2025-06-24 00:00:00,87815.4765625,91477.6171875,86474.09375,91030.7421875,56248974942
2025-06-25 00:00:00,91025.34375,91467.234375,90362.96875,91320.984375,42043817111
2025-06-26 00:00:00,91322.5078125,93144.1328125,91114.109375,91888.890625,44184310189
2025-06-27 00:00:00,91900.7109375,92580.3359375,91109.59375,91468.6640625,37534981936
2025-06-28 00:00:00,91464.3203125,91984.8828125,90827.7109375,91367.8515625,38695770590
2025-06-29 00:00:00,91369.65625,91776.9140625,91193.40625,91572.0,25628172751
2025-06-30 00:00:00,91572.1015625,92594.6484375,91488.7265625,92424.7109375,30302008828
2025-07-01 00:00:00,92422.8984375,92735.953125,90847.234375,90897.3671875,35689252482
2025-07-02 00:00:00,90905.046875,91172.5390625,89280.734375,89534.8984375,37365285188
2025-07-03 00:00:00,89538.984375,93074.203125,89052.75,92266.2265625,47674843584
2025-07-04 00:00:00,92254.09375,93887.5078125,92034.9375,93161.96875,42902655791
2025-07-05 00:00:00,93151.4921875,93300.1640625,91106.3203125,91720.2890625,36181018883
2025-07-06 00:00:00,91704.5859375,92014.890625,91585.8515625,91887.40625,25992346430
2025-07-07 00:00:00,91887.40625,93128.1328125,91561.2578125,92723.5,31192484153
2025-07-08 00:00:00,92726.265625,93183.9375,91901.2265625,92275.5859375,38695899298
2025-07-09 15:33:05,92937.7578125,93633.703125,92478.9296875,93107.921875,38565228544
