goods_id,title,price,date,timestamp
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9198,2025-07-18,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9000,2025-07-17,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9070,2025-07-17,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9400,2025-07-16,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9590,2025-07-16,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9888,2025-07-16,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9639.9,2025-07-15,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9650,2025-07-15,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9799,2025-07-15,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9555,2025-07-15,2025-07-19 11:40:57
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 28300,2025-07-19,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 27800,2025-07-18,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 27777.77,2025-07-18,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 27888,2025-07-17,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 28400,2025-07-16,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 28300,2025-07-16,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 28099,2025-07-16,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 29400,2025-07-15,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 33999,2025-07-15,2025-07-19 11:41:06
43000,爪子刀（★） | 渐变之色 (崭新出厂),¥ 29100,2025-07-15,2025-07-19 11:41:06
43136,M9 刺刀（★） | 虎牙 (崭新出厂),¥ 9500,2025-07-19,2025-07-19 11:41:11
43136,M9 刺刀（★） | 虎牙 (崭新出厂),¥ 9622,2025-07-18,2025-07-19 11:41:11
43136,M9 刺刀（★） | 虎牙 (崭新出厂),¥ 9600,2025-07-18,2025-07-19 11:41:11
43136,M9 刺刀（★） | 虎牙 (崭新出厂),¥ 9500,2025-07-18,2025-07-19 11:41:11
43136,M9 刺刀（★） | 虎牙 (崭新出厂),¥ 9287,2025-07-18,2025-07-19 11:41:11
